Job_Description_Document_Upload,Airtable_Record_Id
"""Certified_Licensed Nursing Assistant - ICU in Tuba City, Arizona _ Careers at Tuba City Regional Health Care Corporation.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/TklJuc1StucXSsGihdLt6A/EBisyfhJI0_gFv9wkILV1PkyosAiJeKJZgS1EPjsjCpSRjL53tB1TxXlB1AzYXSIaVphzK7h2bq5-mgBreCExsnoiscXjD79ZqVNBHBKHg7ixB--S4_nJzeQZ1A5fL0q1M_3eZgRI2gZI1e_lLm_f0mBJHH0YHFsjMpRJFwV4zJrTVqIVJ6p9CvxH2Ua7CcbsVz3B2UrN-rUy36pFhUpQkiQGIImt8UQg0jDl0_nOB8/cV73LqvqHN58M1jd0fPwMeatXRCJFYk-Ab1kpDf3Uak)""",recqze114wybaC7UW
"""Certified_Licensed Nursing Assistant - OB_GYN in Tuba City, Arizona _ Careers at Tuba City Regional Health Care Corporation.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/cf4kDb4IJ8c2jOQnzY1phw/GuzQVZvi4WO3eb4LWpZfBrvMTW6t02l5P1FuOCaEvLnK1-ZUTwdBh5PfV_NSbrKOgFnsfarKJZnTyZgG5MwOahlRvy05PzZ5oVvgsbIGFS9SqspotOA9oeOK31mnGejUl9jMytNrwrzL1_w7LlKOhSa71Iz12XNys-ryF7WOGNnhI9rJwJGb7Z8F2pvT2QqaSLmsXZxhVY6NhnTHdO6V2mMI00VLn4RO-aYJtx3H5oo/U7xuaFDchVGx2rdxxs0i19PxhMQhYyx9Ukl7tMU-l7g)""",recqG10ls0fiMDbKi
CHARGE NURSE (INTENSIVE CARE UNIT) _ FDIHB Job Board.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/JTFl5iLE6bnEURUJTVnMqQ/3qM2S5-Js0nPTwftbMxADKwxGxfBTH9DKeLKHC8wKx605cWOSBXa5hqU7K38SVfBoafW9wzVoxeuDxURT22Nf2W4Ufg_RGRHITadqKyxudb9cIsA8AX7_cnccF8QI1CI_IRLAEA4scxpp2c9oyYCtg/AMWnxdyUNmWT0xl41mAh0lwP5T8bk1vOQGVXNME2aiE),recrUAQ3jXQ4JrLsZ
CHARGE NURSE (MULTI-SERVICE UNIT) _ FDIHB Job Board.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/qyJwmkfEAM54rGfce15_SQ/2SBUuNap8hcj_ZWtbYq0ETscBa7VmLfYiBch8bRqSxHnGf8MhSCCY8mWK6AR5w_1PkmEqNzNpI5wURJtldp0sHgnGDQKqiwJutvxsr4ms5Gw-3C-fog68Rrn8KXCDciK87tiU2PycmCw0zchOusZ1Q/cDy8QmG0egrN9HMTi0Rh6tOyfha6VwYAu9Ohuoi8YDE),rectnuriMcfbwrgj2
teacjher.PNG (https://v5.airtableusercontent.com/v1/16/16/1681351200000/iDLa8m0gcUmgSd49q1Yjsw/vLtf04OtyoxcmRXNIdikO-vDNWQW54Y7fQuVqoJpeXUW38c99yVHYb7tZ1dBcOmAe-zAX3DmHB3ro3urkdYUTJgI0ZMjuH3YDyKESH8xJPA/DTfi5GYZTynC5KvJVIPWXyFgGtLVu-GSw50rxdiDG4w),rech5yGBatGDrKb1d
"""Chemistry_Biology Laboratory Technician - Chinle, AZ - Navajo Technical University Jobs.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/mKsGAPTZKTFTSWUWXa9pzA/xM5va7qhTCKpGAwz_sDpQIIDjAR8McFyG0IehoL8VwmZTg4esY6io1r9hJMJ3R9ii5Hp5mM9usRPvwjQtoM-ZgWJdWZr0tmadhV-H6YuEz0gwT4FN3KcBiCt6KCYZ0yIgIIOKqcag1-ncsqaLwMZ6vqqfN_HNJkxR3xXXc5TAS7KBTdACHNHVXvwLaSjaQQH/4JmqUM41CiTfGm89KDFhC10caZnpl-RuL7FCqcUsVVo)""",recyij1oLhBHYLziz
"""Chief Financial Officer (DH0208) in Tuba City, Arizona _ Careers at Tuba City Regional Health Care Corporation.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/GXcVpPWWuiaTEz9eQlgnKw/taUl6lkatbri-Z4loNCLs_xfLcs85Pa2klaEZSCLDbaxFC1ghE3FodX74Routw4V5Uh3MUGWron0Ta8r2KkapXuSml_Nnc_Qnr-y0RsRqum0oO2O2HVgAiEgi3JkB74WNQtQqMYT2dUJLIPYgEi1nx1tb0cv4IqDdrSXJPRjMf5kHWsQj8_7amaA_Oe7G7_AlmRXnA7adks7E2lHgjkHbQ/oMEW6FncM0MrJx1PtCod4ygbVMC09P4WQ1CjGyk230M)""",recoM79Cm4uq1FkQq
Line 202.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/hoDhqbhTP-b1Niqdlk1MZA/M7Eym3WBvQihm4uN3Ji_JaIGyPqVdgXT5MQPMEFA2_FUL4tBDpazAKGBM44UWn2xpwH4iS_jwWaSo3FyFqJxI4kDkfAVn5mbW0V66p6x0Tc/lq6MQuMAgHsvfhBZB1S__YbhPgdtFM-tCyRmD8rogV4),recw0g3zHiyNst5Dg
"""Child Care Aide - Crownpoint, NM - Navajo Technical University Jobs.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/plUG1gLUeNfvgXtstlEZ6A/LAWc44PgoGkUNGC488gNB2dXU2GSqHJm5Wf3LXFzIsmK8u2Xye_0o7LJh5ATHkI7L-Bdn2DsHzLA8sa5ZbkwmW7z2tT_OEAfXBvo7EPSYUKjwPxNSgNpgctXl_pAZaY7H-YsBFlimtJmglBZ9ZsNFERizaf0kdrusQlPIglvYts/eTOD3l4Y7H4ifYexnCMnqDdWvmhAMIodyfTdczHvsIE)""",recn1VMS7hyWY1oXd
Cisco Network Administrator - Careers At Navajo Nation Gaming Enterprise.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/-RdPe825HStDSPKVWCt9Lg/-28eFPt_HKtgIhpXauXhzaEF7jTA853oKzZMd-0UuJ-giR79wMQgz1BpbW9x9MS9WYNiDo2TCaXf8JOZR5ScEYCsmP__x2Al2NIzmt6vflPpPIcQYn0koQy1JVNamFBbHXc-mV0zAYmfCaHPmVwD5FMVhOAx2bRbv7ETWjtVtDw/ykFRgSjbwhbJLmTHOoe0q7RVpk_jnj-oLQ4UXu82SQo),recTxz0a0mUouwghm
civil_engineering_technician_wihcc_jva.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/0wyoXDchLKfPs9Ph118oPw/KQvvjF-DNbNFNnYPYt4La0re2gXON_2tY5Ej37T0daKwa8kSz1KxRWyik_PmEvd1U2dZpqquz404CJlRoL4irOINlJFalHHBuiT4Fs7FZ3N6HEdCKWG2movtTZicSnMUytA1U1h_F4gI0dYfZS-IIw/fvmeH77ioj6gdDk20AznHsKYpo6t7JrwyVMmiEl2u-o),rec39ITQxcupBeeCC
Job Details _ Jobs.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/-Jsm5MMvXri_wQQKI-M9QQ/YtGn5RfG-8gWjlqfpsDRdMgl1G42qmNvhyHcMSFaekQV2KGEW-8lg2V1_7D9olXlPH_9fZQjR7LMunR6vzj2aXPm5yJ8i8BY17He08QtZls/Bp5itcRRodWbsTUSIXd1Zv91sIpxrcHkC2rfL8os2a0),recrEPxnqeZWQqGGd
Job Details _ Jobs.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/-Jsm5MMvXri_wQQKI-M9QQ/YtGn5RfG-8gWjlqfpsDRdMgl1G42qmNvhyHcMSFaekQV2KGEW-8lg2V1_7D9olXlPH_9fZQjR7LMunR6vzj2aXPm5yJ8i8BY17He08QtZls/Bp5itcRRodWbsTUSIXd1Zv91sIpxrcHkC2rfL8os2a0),recnQLX6WoQQ1A5of
Job Details _ Jobs.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/-Jsm5MMvXri_wQQKI-M9QQ/YtGn5RfG-8gWjlqfpsDRdMgl1G42qmNvhyHcMSFaekQV2KGEW-8lg2V1_7D9olXlPH_9fZQjR7LMunR6vzj2aXPm5yJ8i8BY17He08QtZls/Bp5itcRRodWbsTUSIXd1Zv91sIpxrcHkC2rfL8os2a0),recLYvKQacQ5xxjtT
Job Details _ Jobs.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/-Jsm5MMvXri_wQQKI-M9QQ/YtGn5RfG-8gWjlqfpsDRdMgl1G42qmNvhyHcMSFaekQV2KGEW-8lg2V1_7D9olXlPH_9fZQjR7LMunR6vzj2aXPm5yJ8i8BY17He08QtZls/Bp5itcRRodWbsTUSIXd1Zv91sIpxrcHkC2rfL8os2a0),recC8mPCFccWqhDf7
Class A - CDL Driver - Lake Powell Transportation - Aramark.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/LMBSAxW9tQV5zcdogImuzg/kQXCWOX2eIBm8kREcurm0L13UqriI1nAPJftLc0Viwo1DrO72VljdDV321z-YuAhTJbyGhpjp6bEQpNHBDiuncpJev6o6EdV2dRIuJ0vCSz_mNQhG14Jl1PiHdW2SNMfpheoMinwFjqrhBHq4J05Pw/kthhT6RF-jkC0RPijXFA4WsizmNXsDXlgZUrm5kI9BU),recYO3rFrlY4YZREf
Class A - CDL Driver - Lake Powell Transportation - Aramark.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/LMBSAxW9tQV5zcdogImuzg/kQXCWOX2eIBm8kREcurm0L13UqriI1nAPJftLc0Viwo1DrO72VljdDV321z-YuAhTJbyGhpjp6bEQpNHBDiuncpJev6o6EdV2dRIuJ0vCSz_mNQhG14Jl1PiHdW2SNMfpheoMinwFjqrhBHq4J05Pw/kthhT6RF-jkC0RPijXFA4WsizmNXsDXlgZUrm5kI9BU),recgAZZYsvAMZS3DH
Class A Truck Driver _ OTR _ Drop and Hook - Callaway Transport.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/uEToSd7trs0hGdEzGsg0MA/uqtqO_huN2H8ZWtjQOc-z9mDJNYeW7GuF_03cD1RdFkQolzb3WIdxQwAKUyr8B2QwOqxcTK1osBrm3fxJayubzTg_JTylQy0dtz5cmGRdPx82Wj-38apTRdBq38P5-9Og647dLFoda5IU3YNsNxmWA/WEMSsrf85x0-5qZRS5-C0HGb002Gymb52Pxa608LtjM),recipxVmKVNfH1Wbz
Screenshot 2023-02-04 at 10_45_18 AM.png (https://v5.airtableusercontent.com/v1/16/16/1681351200000/CfKkAL7fHT5U7QSCQSQMsw/bpp_bylceKEkWZAMwXoE2nqAsN-sdznQIA99GrAVniDryebkai2utdkr6YbfRJaCS3puGR7UX3WANuzMdb2tRZVBoVcVnA9GSJamL1qEe6fzdfiIE_0v28HXDFbyXyFI/0S8iGvRbj2iKG81JZ7PjuxXt8H9TB26bsYZl2HYoFZc),rec8ruA0Sd1qBaiWK
clinical_care_coordinator_jva.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/ahQolYKD9hrYaFl261Chmg/xWsNI7h9EMtUSVViPLxfCaOQNuZx2218qywo1DG5hNKS0bZlNHz1fK87nNP_qr8tgCKwOA9sOfq3fIVyS0qunZJTs26XNfKewa3OhfGrUW6smZICq0simkFJ6Y51hxsP/Zoz72JE0g5JgmddYmHYUI13jgrz0UKYHSJdYGkr0slI),reczlg8mmLgPcpnso
clinical_care_coordinator_jva.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/ahQolYKD9hrYaFl261Chmg/xWsNI7h9EMtUSVViPLxfCaOQNuZx2218qywo1DG5hNKS0bZlNHz1fK87nNP_qr8tgCKwOA9sOfq3fIVyS0qunZJTs26XNfKewa3OhfGrUW6smZICq0simkFJ6Y51hxsP/Zoz72JE0g5JgmddYmHYUI13jgrz0UKYHSJdYGkr0slI),rechSZ9BxD2nJM82D
clinical_care_coordinator_jva.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/ahQolYKD9hrYaFl261Chmg/xWsNI7h9EMtUSVViPLxfCaOQNuZx2218qywo1DG5hNKS0bZlNHz1fK87nNP_qr8tgCKwOA9sOfq3fIVyS0qunZJTs26XNfKewa3OhfGrUW6smZICq0simkFJ6Y51hxsP/Zoz72JE0g5JgmddYmHYUI13jgrz0UKYHSJdYGkr0slI),recQXCyAHY5Kk55fz
clinical_care_coordinator_jva.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/ahQolYKD9hrYaFl261Chmg/xWsNI7h9EMtUSVViPLxfCaOQNuZx2218qywo1DG5hNKS0bZlNHz1fK87nNP_qr8tgCKwOA9sOfq3fIVyS0qunZJTs26XNfKewa3OhfGrUW6smZICq0simkFJ6Y51hxsP/Zoz72JE0g5JgmddYmHYUI13jgrz0UKYHSJdYGkr0slI),recGpeBTB47ot1Z8P
clinical_care_coordinator_-_veterans_jva.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/_dRbo7J-X_tOPlBjKD7YBw/Rpzg5vCAN0S9tovOYrTbHlPeUXJ3xD5ql1kvkoJBHDiWPV9mGRYYxH3bk8cPxDLU_jJWPsCNexiAFnGNyiXsNY7mERsyJeOU-JZy5Wlz4_6Sr914QEBPdLwHIiIhdebnLudjRelnfSSoX5f_j_Hb-g/Ad90rEETGhW6BQ-_hwvDq0j-1Uh5oYL0TH4476KHl9k),rec7kvfmXeXu0yniY
CLINICAL CARE COORDINATOR (PEDIATRICS CLINIC) _ FDIHB Job Board.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/2rXUXLiJQ3XjpeKMU9aNDw/6dGzi2jjHRdw8H6DknZeUDPWbEW3LOTHojVgmB5AirQOIFg5nY3EjmR9Z6AY73KppFvKH6kdjBRC66nO9mY3fKPGoX0cVJaIXvCq8f58SlfoVFuR4Q7ECAf5FVS9dYfz5nqnltqySck8ofSGNDkFDp5dhT8fNWgIN2xDvstRc6I/sp8Xt15_xYufzSweLThWsI434zeQWOjXZ4CRibcmcxg),reckahmfQCDXPLmZW
CLINICAL CARE COORDINATOR (PEDIATRICS CLINIC) _ FDIHB Job Board.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/SL72f09aKeFmwBfPaarYZg/v0f6q6LMJXTxNsvtVrdfH2_33-vJ74vGAZJWx2gIfPDaVbnPJQedVQIlCJVLB9Rps-x3lzOJV4APSGzoR74CsGzQmm9BV_-kv1tyd6pNyWEn671O2TAi3B9VVf_vhq1RzrK6uxP5n3n8_QTls9juTUqxu4oc-KNUJyTTE5br2Ao/iHThsjsojy2CsrX7VHPZgJ7NfBLVlLiCkrVIHN2rrYw),recWKDemHWOsJJM27
CLINICAL CARE COORDINATOR (PRIMARY CARE CLINIC) _ FDIHB Job Board.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/BS6x0Q8dvkoMV4rgwibP0A/VqibMUjuQQKTqQWsA0v-QWA1lXqpySUnLZ2HI_ngNs1yiGqJT6HRkOAQMCc9FQSQfhL4J0840CKDSnDIZwWJ2-jKLlECO1dhMTXXS58OhrwA8An2qf6QmThlgdd0_60Iq8_JmA5EvSP3clcL4WwCjsWM0cjouy_jB7dACvGTIAs/EMorYv6xcHxHgWHnRDVUxMlioASEFjt39e-5s3sNnlk),rec01Q14jM8wpJjC9
CLINICAL CARE COORDINATOR (WOMEN-S HEALTH CLINIC) _ FDIHB Job Board.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/_JKF69EkoS9bz_teJVFp5A/d0t8_8JZ9bkTeU_sHke5AlRHxK8Do_SyRJsEF5_bP7emK6d470R6YhCQXm51DI02bYoUs8oHVcpsgTHNgFhPQDJ704b2pRS1_EdvdOgMPuRPRkBG-n77sRjZBQn3-SVK_Bx1d3xN--QRrWTu0VjQy1Q_-Y1J1mkGwph0Udc_CDk/zVEXvW-ILRN6geIDOh1f2iXrVEQTtowKR0Sk3sUxjOY),recr4Fo9rzqgkRxYP
"""Clinical Counselor - Crownpoint, NM - Navajo Technical University Jobs.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/jV5npSWVyNTf6riqzajbSA/qO70xzj8gtfqwC-9d-_KANIT5O6dSKMDCSIf734ab4WGzkZOZSPpMcYjqQzSkD4Lnf7iIAzFy4sb7febb2TW1SoFdT0DFZXMEQbP09uBaSPdYYYGUMCD9q2c309Hy_e1Zai--5mivdj_bdEnLau8irbU-D8QFE8K9C3slKi6FHo/WZ5-Kd9V231-qD8_zqwZId4pqiuY9avaSWDYLQEUweY)""",recJAiXqGxMRB36A4
Line 104.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/N5ht4aslTvtoMdEVWjfjcA/9lcJFESkyDQQGBfm1m-nVZdXIkjUiE_z-qDu7jnuf22GGFtwdW6wjv2AZliORZB9rz-CeqzLsxG9WoTv1o2ulMwE5iT-V4Ry1RbmRV2dnpg/QlZxvD597jgOqhsjs3PnwJo-OVNbNiT0z6FmpzUzaVQ),recsemH5NlIIVuq9w
Line 90.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/nl1yzWGFkZAsI9WW0nyvVA/-y9sOZcQ5EMTAiEimAo_AIHkxiMRlfU9mZXw8pDel6zPod5MSk1qTTSdeOEv8bxbEScJkudezJiPRfndiZh5QNPG6V0lzBDH-62r8Db3HcQ/53c4xaox0PcXR8TeseWM0y4Iw77hwCsPwl7TbnrU0EQ),recxuEpuT9HusVZDi
Line 92.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/NU1acGnSGn6mvLXBa7hLRA/UrD9B8PYnFn1mNZWCa0AWbm2oz9lyxEJgQbnOyAA9H1G2s4g3YzmrfkHEeFOi0t7kfA2tAA04ra8wCJxJTpPRZ80fN_wQsM7shREbTm7wg4/y8qpdbHGiey2DQMcDkX3Z0ZWFfvqU3Qr1gOcjNZp-JU),recJl5MRccNyzIO6H
Line 86.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/AnjwEUh8hZG1EHc_J1mq8w/a8jq3JHyfceThD9Fe1BLj08xg4vffy9cmP8fUUnDNrbEtrC-lDHoXNjM2DrvGXXSx4tPVKf23Kc36l1omcCqoE86qh0qw15XzJat2xTQ8T4/tVhI5Uc5VvzX55GgzDe6YmH1-ACkA7Izgnr6KLX1-uI),recZ6OKBgdqNQWYaJ
Line 121.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/Lk5KhgWTaml2Khtuv2HcuA/ZW3JD6comt_ElWLkG6GSEiGKGNVw51QpeTugNkqjO0hmVr-mM6dJZ4J-23WT7R5xXCv9RhvYvXy_G8lZLlZrwPammaf0SbyX-RCXJzkIhGk/_qe1rVIrOAmV5C3nKIJfKfXxOAt3YK-LgT0u4mC5yHw),rec2CoAkJgYMwafYD
Line 108.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/aQoP5smu5uCFlAKvNA0epQ/o7r2asY0HrKvnMSXIkkBQ5qUuPLkFxfHmt1JxNXXhz1k3JlANaMbFM0uvY_VHFEaslaFza_tqRfgKpe4Mmt5TR5ic2HBTE792TxC60snZkg/lyZt5oPivGM3X5U3JVj2UOj_8dRCM6vHpW2AEb9yPzU),recmjMzmlAwXNwIFx
CLINICAL EDUCATOR (CLINICAL EDUCATION) _ FDIHB Job Board.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/KXFtxt5w41-arJZSuXq8Pg/7NobaPQTObb7AkDfSv3miiLYUyzZfKDSfQnrQjx3Wi7oIONzrt1_bzS0q540eKkvaiAuh0VD0_JILm1YpLm55aCGEk_PAc6M0-CiWJFTxeML5pPrHmHHtVkvxvdmMRW3eya8O7qwMmp_sc2OH0ScWg/aCRnr6TpwpqYdvInX9-UZ_MvP5_tLXLVGwYk6GgwaDo),recLNlgUKZ7O64nsm
Line 85.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/6NkijkexV6ZjIcJgCwcFOg/Vkb26-dUwE1r0nxRxo62JJoHpWOU8GgBbN6XmesGyC_LAjwMgQXD0IHU--cUi4dozp5ScVoFyyLbjVwmM2lV3qWlPYnmhfQjmRdpN1LPuuo/-lbqzPCzxmAPW8q-rSXJ2AARZ_443jfd560XJaxOluA),recJ6UbrzIGOBFPLQ
Line 83.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/HST_Izjpn00ONIblz4OrHQ/DzDi9Umjfc_0UjaP3ngrRA57tNmfW2u4D_OxiDvfqiZQtmlqtjv70j-kZ-nDch8QJhgq3lhx0k_tijLEZusG5o7hphqwdQrpYIOij-GxmGc/fyHUwPGyZJY-67acbOpQRkOy20CLwVOCicdn1WzM17s),recCVtaavUXfBRebY
"""Clinical Informatics Nurse in Tuba City, Arizona _ Careers at Tuba City Regional Health Care Corporation.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/uEK-c1-AyZgQRjl2BpvyVw/aEoV8Cxnr9ToM3f8hcRgY4sfwhuhUe0pPsLvssPp99KXvslGTqjjwI5FVRda23NHFrkHea-YrzObH6WvhNVteOxYvbOi7Pigto-aFbwwZ-naeGEAZDmn1nhJoERCTNIOPMGT6fmlscCy9l1gd6oGGzhUCvW8HTfopAaeEUrDDnM7kLGdNLzC-O7kWJVsSSkSF27ANSQgAcgXOJIO67Kl3Q/VCU8Rbk0eWYsJrd_dKx4jTFfSYoQSIz_4SbDi33trZ8)""",recIeHvkZtdP7X66T
USAJOBS - Job Announcement.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/6e8rdU9x4JOJ7jW5KVCssA/MJR_ZYI2wVdHGPpZwPDdMCLqmTtciOnGDe5DU0tBr-7tNOH5goKd4DswqFnjDXFClRagsza5pt51uygT-ytqhNXYAkOx6YbhgHKT_n2Z4esQu0f5T7_4fKXPhKjZi_Ep/eXppX3C7sMGF_kMrU7c-sQecjI9-yNeK1LKd2jkRfrs),reczwXzHPu9dIOXKs
USAJOBS - Job Announcement.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/grsGPhNKtVkJGI79gFebEg/0A2AxFUN0_yOIbgLl4vIYVJ_bwQQvoVECuhbVzI-lG7MjnyfVaV0V2Am34nP0j5qO8cwTF0ajQ1DOpdMinOg9MMjUNL05tSdG0J6aGe00BXA3DfgZqzhGAf0saHHso_X/Iefk7DZkaBgHhyltWdUoH-Xy9C5489aPIUn-7UdsLPU),recrkEko9K27KlMJS
clinical_medical_laboratory_scientist_jva.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/pCQ3iI3mOxJL8_k4SeUGfw/c0_evdrl99mvJtX8SuADJDQbCzijCa4SDbDaRj2s-sNeZjYIoXPhbX_CKjsTaOd6m9xFQTtUpWJjTDkUuXBzvx0AfihYi3mbBdtnVKDVUikFKbTEFubx6GyND_uQsyVchtU_AFvUVij9Ws3X-XXCmw/2AjTIf4LmE7Jh6vPPQRmnkiLnydj9etfzWfwWx--E9w),recOgMKXQOVZZBOkN
clinical_medical_laboratory_scientist_jva.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/pCQ3iI3mOxJL8_k4SeUGfw/c0_evdrl99mvJtX8SuADJDQbCzijCa4SDbDaRj2s-sNeZjYIoXPhbX_CKjsTaOd6m9xFQTtUpWJjTDkUuXBzvx0AfihYi3mbBdtnVKDVUikFKbTEFubx6GyND_uQsyVchtU_AFvUVij9Ws3X-XXCmw/2AjTIf4LmE7Jh6vPPQRmnkiLnydj9etfzWfwWx--E9w),recUcg24y0uxqRBs9
clinical_nurse_jva_wdh-18-71.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/VixmD3MclzWypR6H56aaZw/1ij3v2Yhp80VPbk_d63NnbyAWfwW42poOIrN1kPch8QkPp-G9BH7wVuaW5mlvk77h27RUFKmqV-JmelJH-xGDseZP2HHRJJyUkCWtqqYFE-EZaYDA8_jyB0E04zMUicD/tYyb_w427wnjIdiv11qRp3aP8b1Hwq9FmUGW0dh8Iqk),recffbjO15dPVLlXH
clinical_nurse_jva_wdh-18-71.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/VixmD3MclzWypR6H56aaZw/1ij3v2Yhp80VPbk_d63NnbyAWfwW42poOIrN1kPch8QkPp-G9BH7wVuaW5mlvk77h27RUFKmqV-JmelJH-xGDseZP2HHRJJyUkCWtqqYFE-EZaYDA8_jyB0E04zMUicD/tYyb_w427wnjIdiv11qRp3aP8b1Hwq9FmUGW0dh8Iqk),recd94Cx8tVZOm3JQ
clinical_nurse_jva_wdh-18-71.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/VixmD3MclzWypR6H56aaZw/1ij3v2Yhp80VPbk_d63NnbyAWfwW42poOIrN1kPch8QkPp-G9BH7wVuaW5mlvk77h27RUFKmqV-JmelJH-xGDseZP2HHRJJyUkCWtqqYFE-EZaYDA8_jyB0E04zMUicD/tYyb_w427wnjIdiv11qRp3aP8b1Hwq9FmUGW0dh8Iqk),recFskADEoYov8oh2
clinical_nurse_jva_wdh-18-71.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/VixmD3MclzWypR6H56aaZw/1ij3v2Yhp80VPbk_d63NnbyAWfwW42poOIrN1kPch8QkPp-G9BH7wVuaW5mlvk77h27RUFKmqV-JmelJH-xGDseZP2HHRJJyUkCWtqqYFE-EZaYDA8_jyB0E04zMUicD/tYyb_w427wnjIdiv11qRp3aP8b1Hwq9FmUGW0dh8Iqk),recYFgm6WKiNfvTtC
clinical_nurse_jva_wdh-18-71.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/VixmD3MclzWypR6H56aaZw/1ij3v2Yhp80VPbk_d63NnbyAWfwW42poOIrN1kPch8QkPp-G9BH7wVuaW5mlvk77h27RUFKmqV-JmelJH-xGDseZP2HHRJJyUkCWtqqYFE-EZaYDA8_jyB0E04zMUicD/tYyb_w427wnjIdiv11qRp3aP8b1Hwq9FmUGW0dh8Iqk),recyfR17fN7z7Vnjd
clinical_nurse_jva_wdh-18-71.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/VixmD3MclzWypR6H56aaZw/1ij3v2Yhp80VPbk_d63NnbyAWfwW42poOIrN1kPch8QkPp-G9BH7wVuaW5mlvk77h27RUFKmqV-JmelJH-xGDseZP2HHRJJyUkCWtqqYFE-EZaYDA8_jyB0E04zMUicD/tYyb_w427wnjIdiv11qRp3aP8b1Hwq9FmUGW0dh8Iqk),recuoTT3rERRaTDPo
clinical_nurse_jva_wdh-18-71.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/VixmD3MclzWypR6H56aaZw/1ij3v2Yhp80VPbk_d63NnbyAWfwW42poOIrN1kPch8QkPp-G9BH7wVuaW5mlvk77h27RUFKmqV-JmelJH-xGDseZP2HHRJJyUkCWtqqYFE-EZaYDA8_jyB0E04zMUicD/tYyb_w427wnjIdiv11qRp3aP8b1Hwq9FmUGW0dh8Iqk),recu7pW2htgYrIS2f
clinical_nurse_jva_wdh-18-71.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/VixmD3MclzWypR6H56aaZw/1ij3v2Yhp80VPbk_d63NnbyAWfwW42poOIrN1kPch8QkPp-G9BH7wVuaW5mlvk77h27RUFKmqV-JmelJH-xGDseZP2HHRJJyUkCWtqqYFE-EZaYDA8_jyB0E04zMUicD/tYyb_w427wnjIdiv11qRp3aP8b1Hwq9FmUGW0dh8Iqk),rechkdOlHalDYvcQz
clinical_nurse_jva_wdh-18-71.pdf (https://v5.airtableusercontent.com/v1/16/16/1681351200000/VixmD3MclzWypR6H56aaZw/1ij3v2Yhp80VPbk_d63NnbyAWfwW42poOIrN1kPch8QkPp-G9BH7wVuaW5mlvk77h27RUFKmqV-JmelJH-xGDseZP2HHRJJyUkCWtqqYFE-EZaYDA8_jyB0E04zMUicD/tYyb_w427wnjIdiv11qRp3aP8b1Hwq9FmUGW0dh8Iqk),rec0bRqVetb8FueX5
